order_id,order_date_raw,order_timestamp_raw,store_id,product_id,channel_raw,payment_raw,quantity,unit_price_raw,discount_pct,shipping_days,rating,returned_raw,status_raw,customer_segment,promo_code,tags,channel,payment,status,unit_price,returned,order_date,year,month,day_name,is_weekend,gross_revenue,net_revenue,order_size,service_fee,high_value,revenue_per_unit,revenue_cliped
ORD-0019729,2026-01-30,2026-01-30 13:08:44,S02,P064,Store,COD,5,INR 2247.72,0,5,5.0,No,Completed,Business,FESTIVE,,Store,COD,Completed,2247.72,False,2026-01-30,2026,1,Friday,False,11238.599999999999,11238.599999999999,High,25,Yes,2247.72,11238.599999999999
ORD-0019730,28/04/2025,28/04/2025 18:52:49,S24,P102, WEB ,Wallet,3,3121.76,25,2,2.3,No,Completed,New,APPONLY,new|web,Web,Wallet,Completed,3121.76,False,2025-04-28,2025,4,Monday,False,9365.28,7023.960000000001,High,0,No,2341.32,7023.960000000001
ORD-0019731,"May 04, 2026",2026-05-04 20:31:05,S11,P087,Web,UPI,2, 906 ,5,4,4.4,No,Completed,Premium,NONE,gift|express,Web,UPI,Completed,906.0,False,2026-05-04,2026,5,Monday,False,1812.0,1721.3999999999999,Low,0,No,860.6999999999999,1721.3999999999999
ORD-0019733,27/07/2025,2025-07-27 08:52:14,S01,P073,Web,Wallet,3,INR 845.84,15,4,4.4,No,Completed,Premium,SAVE5,express,Web,Wallet,Completed,845.84,False,2025-07-27,2025,7,Sunday,True,2537.52,2156.892,Standard,0,No,718.9639999999999,2156.892
ORD-0019734,"Jan 31, 2026",31/01/2026 13:00:22,S03,P013,Web,COD,1,4151.94,30,1,2.7,N,Shipped,Regular,SAVE5,gift|express,Web,COD,Shipped,4151.94,False,2026-01-31,2026,1,Saturday,True,4151.94,2906.3579999999997,Standard,0,No,2906.3579999999997,2906.3579999999997
ORD-0019735,2025-02-11,2025-02-11 15:39:10,S01,P077,Store,COD,5, 4169 ,5,5,5.0,No,Shipped,Business,NONE,sale|app,Store,COD,Shipped,4169.0,False,2025-02-11,2025,2,Tuesday,False,20845.0,19802.75,Premium,25,Yes,3960.55,19802.75
ORD-0019736,01/09/2025,01/09/2025 20:09:35,S23,P044, WEB ,Card,4,Rs.374.62,5,2,5.0,Y,Completed,Business,NONE,express,Web,Card,Completed,374.62,True,2025-09-01,2025,9,Monday,False,1498.48,1423.556,Low,0,No,355.889,1423.556
ORD-0019737,"May 10, 2026",2026-05-10 14:09:53,S07,P068,STORE ,UPI,4,INR 805.02,10,2,3.6,No,Shipped,New,NONE,gift,Store,UPI,Shipped,805.02,False,2026-05-10,2026,5,Sunday,True,3220.08,2898.072,Standard,25,No,724.518,2898.072
ORD-0019738,2025-02-26,26/02/2025 19:54:39,S09,P010,App,Card,1,3632.38,15,4,3.4,No,Completed,Premium,NONE,,App,Card,Completed,3632.38,False,2025-02-26,2025,2,Wednesday,False,3632.38,3087.523,Standard,10,No,3087.523,3087.523
ORD-0019739,16/08/2025,2025-08-16 18:12:19,S09,P052,Web,Wallet,5, 3053 ,20,5,3.3,No,Completed ,Regular,NONE,,Web,Wallet,Completed,3053.0,False,2025-08-16,2025,8,Saturday,True,15265.0,12212.0,High,0,Yes,2442.4,12212.0
ORD-0019740,"Jan 03, 2025",03/01/2025 17:56:28,S02,P004,App,Card,5,Rs.2722.56,0,2,4.8,No,Completed,Business,NONE,express,App,Card,Completed,2722.56,False,2025-01-03,2025,1,Friday,False,13612.8,13612.8,High,10,Yes,2722.56,13612.8
ORD-0019741,2026-02-13,2026-02-13 20:44:56,S01,P091,App,COD,4,INR 4698.39,0,1,2.2,No,Completed,Regular,NONE,,App,COD,Completed,4698.39,False,2026-02-13,2026,2,Friday,False,18793.56,18793.56,Premium,10,Yes,4698.39,18793.56
ORD-0019742,19/02/2025,19/02/2025 12:19:47,S07,P045,Store,COD,5,3456.31,0,1,5.0,No,Completed,Regular,NONE,new|web,Store,COD,Completed,3456.31,False,2025-02-19,2025,2,Wednesday,False,17281.55,17281.55,Premium,25,Yes,3456.31,17281.55
ORD-0019743,"Jun 24, 2025",2025-06-24 17:22:09,S24,P116, APP,Card,5, 4797 ,0,1,2.7,No,Completed,Regular,APPONLY,,App,Card,Completed,4797.0,False,2025-06-24,2025,6,Tuesday,False,23985.0,23985.0,Premium,10,Yes,4797.0,23985.0
ORD-0019744,2025-11-21,21/11/2025 19:10:28,S04,P060,App,COD,1,Rs.4572.30,20,5,,Y,Completed,Premium,SAVE5,sale|app,App,COD,Completed,4572.3,True,2025-11-21,2025,11,Friday,False,4572.3,3657.84,Standard,10,No,3657.84,3657.84
ORD-0019745,14/05/2025,2025-05-14 21:33:04,S23,P012, WEB ,card,4,INR 6418.11,15,3,3.8,Yes,Completed,New,NONE,sale|app,Web,Card,Completed,6418.11,True,2025-05-14,2025,5,Wednesday,False,25672.44,21821.573999999997,Premium,0,Yes,5455.393499999999,21821.573999999997
ORD-0019746,"May 24, 2025",24/05/2025 11:14:50,S20,P109,web,Card,2,4360.77,20,5,3.7,No,Shipped,Premium,APPONLY,express,Web,Card,Shipped,4360.77,False,2025-05-24,2025,5,Saturday,True,8721.54,6977.232000000001,High,0,No,3488.6160000000004,6977.232000000001
ORD-0019747,2026-06-02,2026-06-02 19:00:41,S03,P057,App,Card,2, 3221 ,20,2,1.8,No,CANCELLED,New,APPONLY,express,App,Card,Cancelled,3221.0,False,2026-06-02,2026,6,Tuesday,False,6442.0,5153.6,Standard,10,No,2576.8,5153.6
ORD-0019748,28/04/2026,28/04/2026 11:08:14,S23,P047,Web,UPI,3,Rs.6038.40,10,5,4.1,N,Completed,Regular,NONE,sale|app,Web,UPI,Completed,6038.4,False,2026-04-28,2026,4,Tuesday,False,18115.199999999997,16303.679999999998,Premium,0,Yes,5434.5599999999995,16303.679999999998
ORD-0019749,"Feb 20, 2025",2025-02-20 21:28:44,S15,P082, APP,UPI,1,INR 6471.17,0,0,,No,Completed,Premium,FESTIVE,sale|app,App,UPI,Completed,6471.17,False,2025-02-20,2025,2,Thursday,False,6471.17,6471.17,High,10,No,6471.17,6471.17
ORD-0019750,2026-06-16,16/06/2026 15:30:28,S20,P097,Web,card,5,811.40,10,2,5.0,No,Completed,Regular,APPONLY,gift,Web,Card,Completed,811.4,False,2026-06-16,2026,6,Tuesday,False,4057.0,3651.3,Standard,0,No,730.26,3651.3
ORD-0019751,18/10/2025,2025-10-18 20:15:47,S12,P086,STORE ,UPI,1, 1619 ,5,4,5.0,No,Completed,Regular,FESTIVE,gift,Store,UPI,Completed,1619.0,False,2025-10-18,2025,10,Saturday,True,1619.0,1538.05,Low,25,No,1538.05,1538.05
ORD-0019752,"Mar 31, 2025",31/03/2025 15:59:01,S03,P075,App,card,2,Rs.1105.15,0,3,3.3,No,CANCELLED,Regular,APPONLY,express,App,Card,Cancelled,1105.15,False,2025-03-31,2025,3,Monday,False,2210.3,2210.3,Standard,10,No,1105.15,2210.3
ORD-0019753,2026-07-17,2026-07-17 09:03:25,S16,P115,STORE ,Card,1,INR 6207.97,15,6,5.0,No,Completed ,Regular,APPONLY,,Store,Card,Completed,6207.97,False,2026-07-17,2026,7,Friday,False,6207.97,5276.7745,Standard,25,No,5276.7745,5276.7745
ORD-0019754,28/07/2025,28/07/2025 12:55:34,S18,P056,Web, upi ,2,385.62,0,4,3.5,No,Completed,Regular,BULK10,express,Web,UPI,Completed,385.62,False,2025-07-28,2025,7,Monday,False,771.24,771.24,Low,0,No,385.62,771.24
ORD-0019755,"Jul 21, 2025",2025-07-21 16:31:06,S12,P055,Web,UPI,3, 1059 ,10,6,3.2,No,Cancelled,Business,NONE,express,Web,UPI,Cancelled,1059.0,False,2025-07-21,2025,7,Monday,False,3177.0,2859.3,Standard,0,No,953.1,2859.3
ORD-0019756,2025-04-01,01/04/2025 16:27:24,S01,P006,App,Card,1,Rs.3339.80,15,5,5.0,No,Completed,Regular,FESTIVE,gift,App,Card,Completed,3339.8,False,2025-04-01,2025,4,Tuesday,False,3339.8,2838.83,Standard,10,No,2838.83,2838.83
ORD-0019757,04/07/2026,2026-07-04 15:42:44,S06,P061,Web,Card,1,INR 5099.96,10,1,3.3,No,Completed,New,NONE,express,Web,Card,Completed,5099.96,False,2026-07-04,2026,7,Saturday,True,5099.96,4589.964,Standard,0,No,4589.964,4589.964
ORD-0019758,"Jun 27, 2025",27/06/2025 17:55:40,S08,P103,App,card,5,4689.91,15,3,4.5,No,Completed,New,NONE,gift|express,App,Card,Completed,4689.91,False,2025-06-27,2025,6,Friday,False,23449.55,19932.1175,Premium,10,Yes,3986.4235,19932.1175
ORD-0019759,2026-01-03,2026-01-03 16:04:06,S02,P035,Web,UPI,1, 721 ,25,7,,No,Processing,Regular,BULK10,gift,Web,UPI,Processing,721.0,False,2026-01-03,2026,1,Saturday,True,721.0,540.75,Low,0,No,540.75,540.75
ORD-0019760,29/05/2025,29/05/2025 10:31:44,S03,P075,STORE ,UPI,2,Rs.923.75,5,5,5.0,No,Completed,Regular,APPONLY,express,Store,UPI,Completed,923.75,False,2025-05-29,2025,5,Thursday,False,1847.5,1755.125,Low,25,No,877.5625,1755.125
ORD-0019761,"Jul 10, 2026",2026-07-10 09:05:43,S07,P098,App,COD,4,INR 939.85,10,5,,No,Shipped,Business,BULK10,,App,COD,Shipped,939.85,False,2026-07-10,2026,7,Friday,False,3759.4,3383.46,Standard,10,No,845.865,3383.46
ORD-0019762,2026-05-03,03/05/2026 12:02:25,S21,P027,App,COD,3,2172.94,0,6,4.3,Yes,Completed,New,SAVE5,gift|express,App,COD,Completed,2172.94,True,2026-05-03,2026,5,Sunday,True,6518.82,6518.82,High,10,No,2172.94,6518.82
ORD-0019763,08/11/2025,2025-11-08 09:55:49,S10,P001,Store,UPI,3, 3256 ,10,5,,No,Completed,New,NONE,,Store,UPI,Completed,3256.0,False,2025-11-08,2025,11,Saturday,True,9768.0,8791.2,High,25,No,2930.4,8791.2
ORD-0019764,"Aug 03, 2025",03/08/2025 17:47:36,S08,P034,App,UPI,4,Rs.3446.06,15,,3.6,No,Completed,New,SAVE5,gift|express,App,UPI,Completed,3446.06,False,2025-08-03,2025,8,Sunday,True,13784.24,11716.604,High,10,Yes,2929.151,11716.604
ORD-0019765,2026-02-11,2026-02-11 21:40:59,S18,P005,App,UPI,3,INR 406.36,10,5,3.0,No,Completed,Regular,FESTIVE,gift,App,UPI,Completed,406.36,False,2026-02-11,2026,2,Wednesday,False,1219.08,1097.172,Low,10,No,365.724,1097.172
ORD-0019766,04/11/2025,04/11/2025 20:58:43,S22,P090,Web,UPI,1,3413.07,15,6,4.8,No,Completed,New,SAVE5,gift,Web,UPI,Completed,3413.07,False,2025-11-04,2025,11,Tuesday,False,3413.07,2901.1095,Standard,0,No,2901.1095,2901.1095
ORD-0019767,"Aug 07, 2026",2026-08-07 15:55:59,S05,P040,Store,Card,5, 4865 ,25,5,4.7,No,Completed,Regular,NONE,sale|app,Store,Card,Completed,4865.0,False,2026-08-07,2026,8,Friday,False,24325.0,18243.75,Premium,25,Yes,3648.75,18243.75
ORD-0019768,2026-02-22,22/02/2026 20:22:50,S01,P099, APP,Card,1,Rs.6027.77,15,5,5.0,No,Completed,Regular,NONE,,App,Card,Completed,6027.77,False,2026-02-22,2026,2,Sunday,True,6027.77,5123.6045,Standard,10,No,5123.6045,5123.6045
ORD-0019769,17/01/2025,2025-01-17 17:12:20,S08,P092,web,Card,5,INR 3761.84,0,3,3.9,No,Shipped,Regular,FESTIVE,sale|app,Web,Card,Shipped,3761.84,False,2025-01-17,2025,1,Friday,False,18809.2,18809.2,Premium,0,Yes,3761.84,18809.2
ORD-0019770,"May 25, 2026",25/05/2026 09:48:06,S12,P088,Store,UPI,3,4033.74,5,2,4.4,Yes,Shipped,Regular,NONE,new|web,Store,UPI,Shipped,4033.74,True,2026-05-25,2026,5,Monday,False,12101.22,11496.159,High,25,Yes,3832.053,11496.159
ORD-0019771,2025-04-30,2025-04-30 16:12:37,S15,P031,Web,COD,2, 4711 ,15,6,,Y,Shipped,Regular,SAVE5,express,Web,COD,Shipped,4711.0,True,2025-04-30,2025,4,Wednesday,False,9422.0,8008.7,High,0,No,4004.35,8008.7
ORD-0019772,06/07/2025,06/07/2025 15:58:32,S23,P025,Web, upi ,1,Rs.3093.68,15,4,5.0,No,Shipped,Regular,NONE,bulk|priority,Web,UPI,Shipped,3093.68,False,2025-07-06,2025,7,Sunday,True,3093.68,2629.6279999999997,Standard,0,No,2629.6279999999997,2629.6279999999997
ORD-0019773,"Sep 28, 2025",2025-09-28 15:42:59,S18,P038,Web,Card,3,INR 4547.84,20,,,No,Completed ,New,NONE,gift,Web,Card,Completed,4547.84,False,2025-09-28,2025,9,Sunday,True,13643.52,10914.816,High,0,Yes,3638.2720000000004,10914.816
ORD-0019774,2025-05-10,10/05/2025 19:12:55,S07,P009,App,UPI,5,758.75,10,3,3.8,N,Completed,New,NONE,express,App,UPI,Completed,758.75,False,2025-05-10,2025,5,Saturday,True,3793.75,3414.375,Standard,10,No,682.875,3414.375
ORD-0019775,08/08/2026,2026-08-08 21:48:00,S07,P041,Store,card,5, 828 ,10,4,,No,Completed,Regular,NONE,sale|app,Store,Card,Completed,828.0,False,2026-08-08,2026,8,Saturday,True,4140.0,3726.0,Standard,25,No,745.2,3726.0
ORD-0019776,"Aug 30, 2026",30/08/2026 11:19:17,S14,P053,Web,UPI,5,Rs.1906.72,0,7,3.1,No,Shipped,Premium,APPONLY,sale|app,Web,UPI,Shipped,1906.72,False,2026-08-30,2026,8,Sunday,True,9533.6,9533.6,High,0,No,1906.72,9533.6
ORD-0019777,2025-04-07,2025-04-07 08:14:30,S15,P066,Web,Card,1,INR 3875.79,0,4,,No,Processing,Business,APPONLY,express,Web,Card,Processing,3875.79,False,2025-04-07,2025,4,Monday,False,3875.79,3875.79,Standard,0,No,3875.79,3875.79
ORD-0019778,18/07/2025,18/07/2025 17:00:37,S07,P065,Web,Wallet,5,5335.40,0,5,2.3,No,Completed,Regular,NONE,gift,Web,Wallet,Completed,5335.4,False,2025-07-18,2025,7,Friday,False,26677.0,26677.0,Premium,0,Yes,5335.4,26677.0
ORD-0019779,"Aug 18, 2025",2025-08-18 09:32:23,S21,P099,Web,card,4, 5274 ,20,9,4.3,No,Completed,New,NONE,sale|app,Web,Card,Completed,5274.0,False,2025-08-18,2025,8,Monday,False,21096.0,16876.8,Premium,0,Yes,4219.2,16876.8
ORD-0019780,2026-02-21,21/02/2026 13:59:16,S03,P065,App,UPI,5,Rs.5919.99,30,2,2.7,No,Completed,New,FESTIVE,,App,UPI,Completed,5919.99,False,2026-02-21,2026,2,Saturday,True,29599.949999999997,20719.964999999997,Premium,10,Yes,4143.9929999999995,20719.964999999997
ORD-0019781,06/01/2026,2026-01-06 21:03:27,S08,P094, WEB ,UPI,3,INR 5028.39,0,3,,No,CANCELLED,Regular,NONE,bulk|priority,Web,UPI,Cancelled,5028.39,False,2026-01-06,2026,1,Tuesday,False,15085.170000000002,15085.170000000002,Premium,0,Yes,5028.39,15085.170000000002
ORD-0019782,"Feb 25, 2026",25/02/2026 17:16:48,S21,P067,STORE ,card,4,2723.07,5,6,3.3,No,Processing,Regular,NONE,express,Store,Card,Processing,2723.07,False,2026-02-25,2026,2,Wednesday,False,10892.28,10347.666,High,25,Yes,2586.9165,10347.666
ORD-0019783,2025-01-20,2025-01-20 21:07:56,S11,P027,Web,Card,3, 2252 ,20,4,,No,Completed,New,NONE,sale|app,Web,Card,Completed,2252.0,False,2025-01-20,2025,1,Monday,False,6756.0,5404.8,Standard,0,No,1801.6000000000001,5404.8
ORD-0019784,15/11/2025,15/11/2025 08:26:44,S04,P086,web, upi ,5,Rs.1460.46,0,3,,No,Completed,New,NONE,gift|express,Web,UPI,Completed,1460.46,False,2025-11-15,2025,11,Saturday,True,7302.3,7302.3,High,0,No,1460.46,7302.3
ORD-0019785,"May 11, 2025",2025-05-11 17:53:09,S11,P118,Web, upi ,4,INR 4278.78,0,4,3.8,N,Completed,Regular,APPONLY,,Web,UPI,Completed,4278.78,False,2025-05-11,2025,5,Sunday,True,17115.12,17115.12,Premium,0,Yes,4278.78,17115.12
ORD-0019787,26/04/2026,2026-04-26 09:02:31,S10,P071,App,UPI,3, 6140 ,15,5,,No,Completed,Business,SAVE5,,App,UPI,Completed,6140.0,False,2026-04-26,2026,4,Sunday,True,18420.0,15657.0,Premium,10,Yes,5219.0,15657.0
ORD-0019788,"Mar 29, 2025",29/03/2025 12:18:41,S14,P029,web,UPI,3,Rs.2981.13,15,,4.5,N,Completed,New,FESTIVE,,Web,UPI,Completed,2981.13,False,2025-03-29,2025,3,Saturday,True,8943.39,7601.8814999999995,High,0,No,2533.9604999999997,7601.8814999999995
ORD-0019789,2025-01-20,2025-01-20 21:04:40,S09,P092,Web, upi ,4,INR 3634.92,15,5,4.0,No,Shipped,Premium,NONE,,Web,UPI,Shipped,3634.92,False,2025-01-20,2025,1,Monday,False,14539.68,12358.728,High,0,Yes,3089.682,12358.728
ORD-0019790,29/10/2025,29/10/2025 13:51:29,S01,P005,App, upi ,5,386.25,0,7,3.6,No,Shipped,Business,NONE,sale|app,App,UPI,Shipped,386.25,False,2025-10-29,2025,10,Wednesday,False,1931.25,1931.25,Low,10,No,386.25,1931.25
ORD-0019791,"Apr 02, 2026",2026-04-02 20:50:31,S22,P087,web,COD,5, 999 ,5,1,2.9,No,Shipped,Premium,NONE,express,Web,COD,Shipped,999.0,False,2026-04-02,2026,4,Thursday,False,4995.0,4745.25,Standard,0,No,949.05,4745.25
ORD-0019792,2025-11-13,13/11/2025 09:36:32,S21,P058,App,COD,3,Rs.6925.05,10,4,4.0,No,Completed,Regular,NONE,gift|express,App,COD,Completed,6925.05,False,2025-11-13,2025,11,Thursday,False,20775.15,18697.635000000002,Premium,10,Yes,6232.545000000001,18697.635000000002
ORD-0019793,11/04/2025,2025-04-11 17:11:07,S23,P112,Web,UPI,4,INR 2790.71,10,2,3.7,No,Processing,Premium,SAVE5,,Web,UPI,Processing,2790.71,False,2025-04-11,2025,4,Friday,False,11162.84,10046.556,High,0,Yes,2511.639,10046.556
ORD-0019794,"Apr 25, 2026",25/04/2026 14:06:46,S03,P023, WEB ,Card,3,5189.88,0,2,,No,Completed,Regular,NONE,express,Web,Card,Completed,5189.88,False,2026-04-25,2026,4,Saturday,True,15569.64,15569.64,Premium,0,Yes,5189.88,15569.64
ORD-0019795,2025-08-25,2025-08-25 12:11:18,S24,P059,Web,Card,5, 5740 ,10,6,3.8,No,Shipped,Premium,NONE,express,Web,Card,Shipped,5740.0,False,2025-08-25,2025,8,Monday,False,28700.0,25830.0,Premium,0,Yes,5166.0,25830.0
ORD-0019796,17/03/2026,17/03/2026 15:34:44,S09,P050,Store,Wallet,4,Rs.5886.26,0,7,4.3,Y,Completed,Premium,NONE,gift,Store,Wallet,Completed,5886.26,True,2026-03-17,2026,3,Tuesday,False,23545.04,23545.04,Premium,25,Yes,5886.26,23545.04
ORD-0019797,"May 06, 2025",2025-05-06 16:35:01,S06,P100,App,UPI,1,INR 2703.95,20,7,5.0,No,Completed,New,APPONLY,gift,App,UPI,Completed,2703.95,False,2025-05-06,2025,5,Tuesday,False,2703.95,2163.16,Standard,10,No,2163.16,2163.16
ORD-0019798,2026-07-20,20/07/2026 08:22:07,S06,P028,App,UPI,2,3483.48,0,1,3.8,Y,Completed,Premium,NONE,gift,App,UPI,Completed,3483.48,True,2026-07-20,2026,7,Monday,False,6966.96,6966.96,High,10,No,3483.48,6966.96
ORD-0019800,"Aug 25, 2026",25/08/2026 12:12:17,S03,P058, WEB ,Card,5,Rs.6084.26,0,5,3.6,No,Completed ,Premium,SAVE5,express,Web,Card,Completed,6084.26,False,2026-08-25,2026,8,Tuesday,False,30421.300000000003,30421.300000000003,Premium,0,Yes,6084.26,27294.975
ORD-0019801,2025-08-22,2025-08-22 19:15:06,S09,P068,Web,UPI,2,INR 681.16,0,2,3.9,No,Completed,Premium,BULK10,sale|app,Web,UPI,Completed,681.16,False,2025-08-22,2025,8,Friday,False,1362.32,1362.32,Low,0,No,681.16,1362.32
ORD-0019802,28/03/2026,28/03/2026 10:28:40,S12,P029,Web,Card,5,3152.80,5,5,3.8,No,Cancelled,Regular,NONE,express,Web,Card,Cancelled,3152.8,False,2026-03-28,2026,3,Saturday,True,15764.0,14975.8,High,0,Yes,2995.16,14975.8
ORD-0019803,"Nov 08, 2025",2025-11-08 12:00:03,S17,P050,STORE ,Card,4, 5664 ,30,,3.7,No,Completed,New,FESTIVE,gift,Store,Card,Completed,5664.0,False,2025-11-08,2025,11,Saturday,True,22656.0,15859.199999999999,Premium,25,Yes,3964.7999999999997,15859.199999999999
ORD-0019804,2025-02-17,17/02/2025 21:36:06,S20,P037,STORE ,card,1,Rs.1892.74,10,5,3.8,No,Completed,Premium,NONE,sale|app,Store,Card,Completed,1892.74,False,2025-02-17,2025,2,Monday,False,1892.74,1703.4660000000001,Low,25,No,1703.4660000000001,1703.4660000000001
ORD-0019805,02/03/2025,2025-03-02 11:27:36,S03,P019,Store,UPI,5,INR 5114.82,0,8,3.1,No,Completed,Regular,NONE,new|web,Store,UPI,Completed,5114.82,False,2025-03-02,2025,3,Sunday,True,25574.1,25574.1,Premium,25,Yes,5114.82,25574.1
ORD-0019806,"Sep 09, 2025",09/09/2025 09:49:39,S23,P023,Web,COD,2,5084.69,0,5,3.0,No,Cancelled,Regular,NONE,express,Web,COD,Cancelled,5084.69,False,2025-09-09,2025,9,Tuesday,False,10169.38,10169.38,High,0,Yes,5084.69,10169.38
ORD-0019807,2025-04-30,2025-04-30 15:42:39,S12,P025, APP,Card,1, 3150 ,10,2,,No,Completed,Regular,NONE,express,App,Card,Completed,3150.0,False,2025-04-30,2025,4,Wednesday,False,3150.0,2835.0,Standard,10,No,2835.0,2835.0
ORD-0019808,13/01/2026,13/01/2026 16:47:51,S01,P072,STORE ,UPI,1,Rs.1657.61,25,6,3.9,No,Shipped,Regular,NONE,new|web,Store,UPI,Shipped,1657.61,False,2026-01-13,2026,1,Tuesday,False,1657.61,1243.2075,Low,25,No,1243.2075,1243.2075
ORD-0019809,"Mar 27, 2025",2025-03-27 15:56:47,S09,P089,Web,UPI,4,INR 902.15,15,4,3.2,N,Shipped,New,NONE,bulk|priority,Web,UPI,Shipped,902.15,False,2025-03-27,2025,3,Thursday,False,3608.6,3067.31,Standard,0,No,766.8275,3067.31
ORD-0019810,2026-01-01,01/01/2026 13:37:22,S24,P083,Web,Wallet,3,3065.45,30,5,3.4,No,Completed,Regular,NONE,,Web,Wallet,Completed,3065.45,False,2026-01-01,2026,1,Thursday,False,9196.349999999999,6437.444999999999,High,0,No,2145.8149999999996,6437.444999999999
ORD-0019811,08/05/2025,2025-05-08 09:30:38,S12,P001,App,COD,3, 3480 ,10,8,4.6,Y,Completed,Regular,APPONLY,express,App,COD,Completed,3480.0,True,2025-05-08,2025,5,Thursday,False,10440.0,9396.0,High,10,No,3132.0,9396.0
ORD-0019812,"Apr 23, 2025",23/04/2025 12:01:13,S17,P065,App,COD,1,Rs.4503.19,25,3,,No,Completed,Regular,SAVE5,gift,App,COD,Completed,4503.19,False,2025-04-23,2025,4,Wednesday,False,4503.19,3377.3925,Standard,10,No,3377.3925,3377.3925
ORD-0019813,2025-08-16,2025-08-16 08:47:49,S09,P027,App,UPI,4,INR 2437.18,0,4,4.6,No,CANCELLED,Premium,FESTIVE,,App,UPI,Cancelled,2437.18,False,2025-08-16,2025,8,Saturday,True,9748.72,9748.72,High,10,No,2437.18,9748.72
ORD-0019814,28/12/2025,28/12/2025 19:57:51,S10,P120,Store,UPI,1,829.21,20,3,3.3,N,Completed ,New,FESTIVE,gift,Store,UPI,Completed,829.21,False,2025-12-28,2025,12,Sunday,True,829.21,663.368,Low,25,No,663.368,663.368
ORD-0019815,"Sep 05, 2025",2025-09-05 11:38:33,S12,P018,Store,Card,4, 3017 ,25,6,,No,CANCELLED,New,APPONLY,gift,Store,Card,Cancelled,3017.0,False,2025-09-05,2025,9,Friday,False,12068.0,9051.0,High,25,No,2262.75,9051.0
ORD-0019816,2025-08-05,05/08/2025 17:17:28,S13,P052,web,Wallet,1,Rs.3078.54,30,2,2.7,No,CANCELLED,Business,SAVE5,gift,Web,Wallet,Cancelled,3078.54,False,2025-08-05,2025,8,Tuesday,False,3078.54,2154.9779999999996,Standard,0,No,2154.9779999999996,2154.9779999999996
ORD-0019817,30/07/2025,2025-07-30 11:38:37,S24,P068,Store,UPI,3,INR 646.34,20,1,,Y,Completed,Regular,NONE,sale|app,Store,UPI,Completed,646.34,True,2025-07-30,2025,7,Wednesday,False,1939.02,1551.2160000000001,Low,25,No,517.072,1551.2160000000001
ORD-0019818,"Jul 30, 2025",30/07/2025 16:41:49,S11,P023,Web,COD,3,6106.60,0,3,,No,Completed,New,NONE,gift,Web,COD,Completed,6106.6,False,2025-07-30,2025,7,Wednesday,False,18319.800000000003,18319.800000000003,Premium,0,Yes,6106.600000000001,18319.800000000003
ORD-0019819,2025-09-08,2025-09-08 09:16:54,S05,P007, WEB ,UPI,5, 2206 ,5,,4.6,No,Shipped,New,NONE,bulk|priority,Web,UPI,Shipped,2206.0,False,2025-09-08,2025,9,Monday,False,11030.0,10478.5,High,0,Yes,2095.7,10478.5
ORD-0019820,02/06/2026,02/06/2026 09:18:04,S06,P099,App,Card,1,Rs.5234.41,0,,2.8,N,Shipped,New,SAVE5,express,App,Card,Shipped,5234.41,False,2026-06-02,2026,6,Tuesday,False,5234.41,5234.41,Standard,10,No,5234.41,5234.41
ORD-0019821,"Dec 25, 2025",2025-12-25 12:25:36,S12,P039, APP,Card,2,INR 4308.14,0,5,,No,Completed,Premium,FESTIVE,gift,App,Card,Completed,4308.14,False,2025-12-25,2025,12,Thursday,False,8616.28,8616.28,High,10,No,4308.14,8616.28
ORD-0019822,2025-09-19,19/09/2025 11:37:12,S22,P055,Web,UPI,2,1092.47,30,3,2.7,No,Cancelled,New,NONE,express,Web,UPI,Cancelled,1092.47,False,2025-09-19,2025,9,Friday,False,2184.94,1529.4579999999999,Low,0,No,764.7289999999999,1529.4579999999999
ORD-0019823,10/04/2026,2026-04-10 12:30:03,S13,P090,STORE ,UPI,2, 3568 ,30,4,4.1,No,Shipped,Regular,APPONLY,,Store,UPI,Shipped,3568.0,False,2026-04-10,2026,4,Friday,False,7136.0,4995.2,Standard,25,No,2497.6,4995.2
ORD-0019824,"Nov 23, 2025",23/11/2025 11:52:00,S02,P046,App,Card,4,Rs.2306.38,5,5,5.0,No,Shipped,Regular,NONE,express,App,Card,Shipped,2306.38,False,2025-11-23,2025,11,Sunday,True,9225.52,8764.244,High,10,No,2191.061,8764.244
ORD-0019826,15/12/2025,15/12/2025 14:04:26,S12,P065,App,card,3,5421.71,15,5,,N,Shipped,Premium,SAVE5,new|web,App,Card,Shipped,5421.71,False,2025-12-15,2025,12,Monday,False,16265.130000000001,13825.3605,High,10,Yes,4608.4535000000005,13825.3605
ORD-0019828,2025-12-16,16/12/2025 20:54:52,S21,P017,App, upi ,1,Rs.6530.35,10,7,4.8,Y,Completed,New,APPONLY,express,App,UPI,Completed,6530.35,True,2025-12-16,2025,12,Tuesday,False,6530.35,5877.3150000000005,Standard,10,No,5877.3150000000005,5877.3150000000005
ORD-0019829,25/04/2026,2026-04-25 16:53:46,S16,P120,Web,UPI,3,INR 908.33,10,5,,Y,Processing,Regular,NONE,,Web,UPI,Processing,908.33,True,2026-04-25,2026,4,Saturday,True,2724.9900000000002,2452.4910000000004,Standard,0,No,817.4970000000002,2452.4910000000004
