order_id,order_date_raw,order_timestamp_raw,store_id,product_id,channel_raw,payment_raw,quantity,unit_price_raw,discount_pct,shipping_days,rating,returned_raw,status_raw,customer_segment,promo_code,tags
ORD-0018172,2026-02-07,07/02/2026 14:36:47,S03,P045,Web,COD,3,Rs.3747.95,5.0,4.0,3.9,No,Completed,Premium,FESTIVE,sale|app
ORD-0018173,18/01/2026,2026-01-18 08:29:35,S23,P057,Store,COD,1,INR 2687.48,0.0,5.0,5.0,No,Completed,Premium,SAVE5,bulk|priority
ORD-0018174,"Mar 05, 2026",05/03/2026 14:41:25,S03,P105,App,Card,2,1797.91,0.0,,3.7,No,Cancelled,Regular,NONE,
ORD-0018175,2025-07-13,2025-07-13 10:23:21,S21,P042, APP, upi ,2, 6076 ,10.0,6.0,3.9,No,Completed,New,SAVE5,
ORD-0018176,23/11/2025,23/11/2025 13:34:59,S17,P104,Web,,5,Rs.5813.04,20.0,5.0,4.9,No,Completed,New,SAVE5,
ORD-0018177,"Jul 30, 2026",2026-07-30 11:53:53,S09,P022,Store,UPI,5,INR 3014.69,15.0,2.0,3.1,No,Shipped,Regular,SAVE5,express
ORD-0018178,2026-01-14,14/01/2026 18:33:51,S24,P010,App,Card,2,3746.77,30.0,6.0,,No,Cancelled,New,NONE,new|web
ORD-0018179,02/08/2026,2026-08-02 21:26:17,S11,P031,Web,COD,2, 5610 ,0.0,1.0,2.4,No,Completed,New,NONE,
ORD-0018180,"Sep 26, 2025",26/09/2025 09:32:36,S19,P005,Store, upi ,2,Rs.375.14,0.0,,4.2,No,Completed,Premium,NONE,gift|express
ORD-0018181,2025-01-28,2025-01-28 11:35:57,S10,P008,Web,UPI,1,INR 972.57,5.0,5.0,4.5,No,Completed,Premium,NONE,new|web
ORD-0018182,17/04/2026,17/04/2026 10:13:15,S12,P056, APP,COD,5,457.14,25.0,2.0,3.4,No,Completed,New,NONE,new|web
ORD-0018183,"Oct 13, 2025",2025-10-13 14:46:12,S23,P050,web,Card,2, 6447 ,15.0,5.0,3.5,No,Shipped,Regular,SAVE5,sale|app
ORD-0018184,2025-01-27,27/01/2025 13:12:37,S22,P027, APP,Card,2,Rs.2082.75,10.0,4.0,4.6,No,Completed,Premium,APPONLY,bulk|priority
ORD-0018185,28/03/2025,2025-03-28 14:22:11,S11,P020,App,COD,5,INR 659.28,20.0,5.0,3.2,Yes,Completed,Regular,APPONLY,sale|app
ORD-0018186,"Jul 13, 2025",13/07/2025 08:59:45,S12,P029,Web,UPI,2,2953.99,0.0,6.0,3.4,No,Shipped,New,NONE,new|web
ORD-0018187,2025-04-29,2025-04-29 20:11:51,S02,P089, APP,Card,1, 897 ,10.0,4.0,,No,Completed,Premium,NONE,express
ORD-0018188,01/03/2026,01/03/2026 21:49:28,S14,P050,Store,UPI,2,Rs.6223.24,0.0,5.0,3.5,No,Completed,Premium,NONE,express
ORD-0018189,"Jan 14, 2026",2026-01-14 20:45:59,S24,P070,Web,Wallet,3,INR 1772.13,10.0,4.0,5.0,No,Completed,Regular,SAVE5,gift|express
ORD-0018190,2025-07-24,24/07/2025 14:56:35,S09,P094,Web,COD,5,5445.76,0.0,3.0,,N,Completed,Regular,FESTIVE,
ORD-0018191,22/02/2025,2025-02-22 17:20:24,S09,P094,App,COD,4, 5242 ,15.0,5.0,4.3,No,Completed,New,FESTIVE,
ORD-0018192,"Feb 18, 2025",18/02/2025 08:42:52,S17,P020,Web,Card,3,Rs.658.77,15.0,4.0,4.5,No,Completed,Premium,FESTIVE,sale|app
ORD-0018193,2026-08-10,2026-08-10 16:33:37,S12,P073,Store,UPI,3,INR 935.96,5.0,,3.6,Yes,Completed,Premium,NONE,sale|app
ORD-0018194,02/08/2025,02/08/2025 16:30:08,S14,P115,Store,Card,1,6052.67,15.0,8.0,,No,Completed,New,BULK10,new|web
ORD-0018195,"Mar 08, 2025",2025-03-08 18:17:51,S08,P057,Store,card,3, 3068 ,0.0,1.0,3.9,No,Completed,Regular,APPONLY,express
ORD-0018196,2026-03-18,18/03/2026 18:56:29,S23,P073,Web,UPI,2,Rs.1000.04,10.0,4.0,5.0,N,Completed ,Regular,APPONLY,sale|app
ORD-0018197,24/06/2026,2026-06-24 08:00:20,S10,P106, APP,Card,1,INR 5900.03,5.0,2.0,4.8,No,Completed,Premium,APPONLY,new|web
ORD-0018198,"Mar 17, 2025",17/03/2025 13:42:51,,P092,web, upi ,3,3667.40,30.0,6.0,3.1,No,Completed,Regular,FESTIVE,gift|express
ORD-0018199,2026-08-09,2026-08-09 14:47:46,S24,P044,Store,card,4, 320 ,10.0,5.0,4.1,No,Cancelled,Regular,NONE,
ORD-0018200,26/03/2026,26/03/2026 14:43:23,S12,P019,App,UPI,5,Rs.5405.28,25.0,4.0,4.3,Yes,Completed,New,FESTIVE,new|web
ORD-0018201,"Jun 06, 2025",2025-06-06 15:41:59,S18,P082,Web,Card,3,INR 6250.28,0.0,5.0,3.5,No,Cancelled,New,SAVE5,
ORD-0018202,2026-04-26,26/04/2026 17:48:53,S05,P019,Store,COD,5,4650.24,15.0,4.0,4.6,No,Completed,Regular,SAVE5,bulk|priority
ORD-0018203,18/09/2025,2025-09-18 16:13:10,S07,P045,Web,Card,1, 3508 ,20.0,6.0,5.0,No,Completed,New,NONE,
ORD-0018204,"Jan 29, 2026",29/01/2026 11:16:33,S19,P038,Store,Card,2,Rs.4486.27,10.0,3.0,2.7,No,Completed,New,SAVE5,new|web
ORD-0018205,2025-03-20,2025-03-20 17:17:38,S07,P017,Store,COD,2,INR 6635.69,25.0,,5.0,No,Shipped,New,NONE,gift
ORD-0018206,01/06/2025,01/06/2025 16:22:24,S24,P108,App, upi ,3,3828.15,25.0,6.0,3.5,No,Completed,New,NONE,gift|express
ORD-0018207,"Apr 25, 2026",2026-04-25 10:47:31,S03,P102,App,Wallet,2, 3228 ,20.0,2.0,,No,Completed,Premium,NONE,
ORD-0018208,2026-05-15,15/05/2026 16:49:59,S24,P101,App,COD,3,Rs.2160.89,10.0,6.0,5.0,No,Shipped,Business,APPONLY,gift
ORD-0018209,07/01/2025,2025-01-07 15:17:34,S17,P040,Store,Card,4,INR 5072.97,10.0,1.0,3.9,No,Shipped,Regular,APPONLY,express
ORD-0018210,"May 13, 2025",13/05/2025 19:15:09,S12,P032,Store,card,5,5941.96,0.0,6.0,4.4,No,Completed,Regular,NONE,gift
ORD-0018211,2026-01-12,2026-01-12 13:29:51,S04,P060,Web,COD,1, 4593 ,0.0,4.0,3.9,No,Completed ,Regular,SAVE5,gift
ORD-0018212,16/07/2026,16/07/2026 20:28:20,S13,P050,Store,card,4,Rs.6743.57,5.0,4.0,2.6,No,Completed,Premium,NONE,sale|app
ORD-0018213,"Feb 23, 2026",2026-02-23 15:30:10,S10,P045,App,UPI,1,INR 3864.30,15.0,4.0,5.0,No,Shipped,New,SAVE5,express
ORD-0018214,2026-03-15,15/03/2026 21:10:13,S08,P060,Store,Card,5,4757.60,5.0,6.0,2.7,No,Completed,Regular,APPONLY,gift
ORD-0018215,29/08/2025,2025-08-29 09:25:49,S15,P082,Web,Card,4, 6888 ,30.0,6.0,5.0,No,Cancelled,New,NONE,
ORD-0018216,"Feb 03, 2025",03/02/2025 09:46:58,S24,P039,Store,UPI,5,Rs.4285.12,5.0,4.0,3.2,No,Completed,New,APPONLY,gift
ORD-0018217,2026-04-20,2026-04-20 11:03:11,S17,P091,web,UPI,1,INR 4268.98,5.0,3.0,4.1,No,Shipped,Regular,SAVE5,new|web
ORD-0018218,11/05/2026,11/05/2026 19:25:09,S03,P115,Store,UPI,1,5490.80,25.0,4.0,4.7,No,Completed,Regular,NONE,new|web
ORD-0018219,"Oct 02, 2025",2025-10-02 15:05:58,S24,P074,Web,UPI,2, 5256 ,10.0,7.0,4.5,No,Completed,Regular,FESTIVE,
ORD-0018220,2025-11-10,10/11/2025 17:27:07,S19,P082,App,UPI,5,Rs.5961.63,20.0,4.0,3.9,No,Completed,Regular,BULK10,gift
ORD-0018221,26/05/2025,2025-05-26 08:16:33,S19,P070,web,Card,3,INR 1933.09,15.0,6.0,2.4,N,Cancelled,Regular,NONE,
ORD-0018222,"Oct 08, 2025",08/10/2025 13:11:15,S14,P052, WEB ,card,1,3446.20,5.0,3.0,4.0,No,Completed,New,NONE,express
ORD-0018223,2025-05-31,2025-05-31 12:56:11,S02,P004,App,COD,4, 2716 ,0.0,3.0,4.0,No,Cancelled,Business,BULK10,gift|express
ORD-0018224,18/09/2025,18/09/2025 20:55:36,S16,P001,Web,Wallet,3,Rs.3983.55,10.0,5.0,5.0,No,CANCELLED,Premium,FESTIVE,sale|app
ORD-0018225,"Mar 25, 2025",2025-03-25 09:28:10,S15,P054,Store,UPI,1,INR 6484.08,15.0,5.0,5.0,No,Completed ,Regular,NONE,
ORD-0018226,2026-01-12,12/01/2026 20:02:15,S16,P007,Web,Card,5,2459.22,0.0,2.0,3.8,No,Completed,New,NONE,
ORD-0018227,03/06/2025,2025-06-03 13:09:38,S10,P032,Web,UPI,1, 5808 ,25.0,4.0,4.6,Yes,Shipped,Regular,FESTIVE,new|web
ORD-0018228,"Mar 26, 2026",26/03/2026 18:50:19,S11,P066,App,Wallet,4,Rs.4345.79,25.0,6.0,3.1,No,Completed,Business,NONE,bulk|priority
ORD-0018229,2025-11-18,2025-11-18 12:04:59,S14,P005,STORE ,UPI,5,INR 354.64,25.0,3.0,3.3,No,CANCELLED,Premium,NONE,express
ORD-0018230,10/07/2026,10/07/2026 08:48:32,S13,P091,Web,Wallet,1,4626.33,20.0,5.0,,Yes,Processing,New,NONE,sale|app
ORD-0018231,"May 18, 2025",2025-05-18 17:30:06,S20,P064,Web,Card,5, 2184 ,5.0,4.0,,No,Completed,Business,NONE,
ORD-0018232,2025-06-19,19/06/2025 10:28:38,S17,P074,Web,Card,1,Rs.5189.07,20.0,8.0,2.0,No,Completed,New,SAVE5,sale|app
ORD-0018233,31/05/2025,2025-05-31 10:04:36,S13,P021,STORE , upi ,1,INR 3242.40,0.0,4.0,4.6,No,Completed,Premium,SAVE5,new|web
ORD-0018234,"Jan 27, 2026",27/01/2026 20:51:34,S23,P098,Store,Card,5,894.10,0.0,3.0,,No,Completed,New,NONE,gift|express
ORD-0018235,2025-03-08,2025-03-08 11:10:57,S05,P071,App,Wallet,3, 6284 ,20.0,2.0,4.2,No,Completed,Premium,SAVE5,new|web
ORD-0018236,02/03/2026,02/03/2026 21:45:36,S10,P093,STORE ,card,4,Rs.1372.57,20.0,5.0,3.8,No,Completed,Regular,NONE,bulk|priority
ORD-0018237,"May 23, 2026",2026-05-23 12:52:45,S07,P011,Web,UPI,4,INR 1230.12,5.0,5.0,3.8,No,Completed,Regular,NONE,gift
ORD-0018238,2026-02-23,23/02/2026 11:52:40,S11,P097,web,UPI,4,916.37,0.0,6.0,3.6,No,Processing,New,NONE,
ORD-0018239,25/03/2025,2025-03-25 14:21:15,S05,P064,STORE ,UPI,5, 2270 ,0.0,0.0,2.8,No,Completed,New,NONE,gift
ORD-0018240,"Nov 02, 2025",02/11/2025 11:53:52,S05,P074,Store,COD,4,Rs.5640.04,5.0,1.0,4.6,Yes,Completed,Regular,APPONLY,gift|express
ORD-0018241,2025-11-27,2025-11-27 20:59:40,S16,P004,App,Card,2,INR 3015.32,25.0,5.0,5.0,No,Completed,Regular,NONE,
ORD-0018242,31/08/2025,31/08/2025 16:32:40,S17,P104,Store, upi ,1,6279.54,5.0,4.0,3.4,N,Completed,Regular,APPONLY,express
ORD-0018243,"Oct 17, 2025",2025-10-17 18:24:04,S12,P004,Store,card,5, 2762 ,0.0,3.0,4.6,No,Completed,Regular,SAVE5,new|web
ORD-0018244,2026-04-18,18/04/2026 09:03:43,S23,P041,Web,card,2,Rs.716.95,0.0,,3.2,No,Completed,Regular,FESTIVE,express
ORD-0018245,02/06/2026,2026-06-02 11:20:05,S12,P035, WEB , upi ,5,INR 869.32,0.0,8.0,,No,Completed,Premium,SAVE5,express
ORD-0018246,"Jul 06, 2025",06/07/2025 16:20:23,S13,P019,web,Card,2,5148.89,0.0,3.0,3.8,No,Completed,Regular,NONE,
ORD-0018247,2025-07-24,2025-07-24 14:48:33,S06,P106,STORE ,card,2, 5908 ,5.0,5.0,5.0,No,Completed,Regular,NONE,bulk|priority
ORD-0018248,09/05/2025,09/05/2025 21:33:56,S06,P097,Web,COD,2,Rs.1019.00,15.0,4.0,,No,Completed,Premium,NONE,
ORD-0018249,"Sep 07, 2025",2025-09-07 18:07:10,S13,P071, APP,UPI,1,INR 6470.60,30.0,0.0,,No,CANCELLED,Regular,NONE,sale|app
ORD-0018250,2025-12-05,05/12/2025 12:09:48,S12,P036, APP,COD,5,4275.59,25.0,1.0,4.6,No,Completed,Premium,BULK10,
ORD-0018251,19/03/2026,2026-03-19 14:21:32,S07,P099,STORE ,UPI,4, 6202 ,25.0,10.0,4.5,No,Completed,New,NONE,sale|app
ORD-0018252,"Jun 15, 2025",15/06/2025 18:23:34,S12,P028,Store,UPI,2,Rs.3456.08,10.0,3.0,4.2,Yes,Completed,Premium,FESTIVE,gift
ORD-0018253,2025-05-15,2025-05-15 13:44:54,S07,P041,App,Card,2,INR 881.24,10.0,3.0,4.8,No,Completed,Regular,NONE,gift
ORD-0018254,21/01/2025,21/01/2025 15:20:26,S06,P067,App,card,4,2302.90,15.0,1.0,3.7,N,Cancelled,New,APPONLY,sale|app
ORD-0018255,"Feb 28, 2025",2025-02-28 19:11:08,S09,P071,STORE ,UPI,2, 6744 ,,1.0,3.7,No,Processing,Regular,SAVE5,
ORD-0018256,2025-02-01,01/02/2025 12:01:01,S14,P068,App,COD,4,Rs.783.69,15.0,-0.0,3.6,Yes,Processing,Regular,NONE,sale|app
ORD-0018257,09/05/2025,2025-05-09 09:23:21,S15,P021,STORE ,Card,4,INR 3125.38,0.0,2.0,3.9,No,CANCELLED,Regular,APPONLY,new|web
ORD-0018258,"Mar 07, 2026",07/03/2026 13:46:59,S15,P010,App,UPI,1,3709.55,15.0,4.0,5.0,No,Completed ,Business,NONE,
ORD-0018259,2026-04-26,2026-04-26 11:04:13,S14,P054,Store,Wallet,4, 6287 ,0.0,9.0,4.9,No,Completed,Business,NONE,
ORD-0018260,27/08/2026,27/08/2026 15:42:08,S07,P075,App,UPI,1,Rs.981.42,0.0,4.0,4.4,No,Completed,Premium,NONE,express
ORD-0018261,"Dec 04, 2025",2025-12-04 19:56:02,S13,P005,Store,UPI,3,INR 392.81,0.0,2.0,3.0,No,Completed,New,APPONLY,new|web
ORD-0018262,2025-10-09,09/10/2025 18:39:30,S11,P028,Store,UPI,4,3491.11,10.0,3.0,4.1,No,CANCELLED,Regular,FESTIVE,
ORD-0018263,12/07/2026,2026-07-12 18:12:21,S21,P059,Store,UPI,5, 6051 ,10.0,3.0,2.5,No,Processing,Regular,NONE,express
ORD-0018264,"Apr 02, 2025",02/04/2025 15:34:20,S16,P016,Web,Wallet,3,Rs.251.61,25.0,7.0,,No,Processing,Regular,FESTIVE,bulk|priority
ORD-0018265,2026-01-26,2026-01-26 20:25:35,S11,P110,App,Card,1,INR 950.12,10.0,6.0,,N,Completed,Regular,BULK10,
ORD-0018266,23/05/2026,23/05/2026 20:57:19,S22,P116,Store,Card,4,5331.34,20.0,6.0,4.5,No,Processing,New,SAVE5,
ORD-0018267,"Nov 08, 2025",2025-11-08 18:36:03,S17,P066,App,UPI,4, 4753 ,10.0,1.0,3.5,N,Processing,Premium,NONE,gift
ORD-0018268,2025-06-12,12/06/2025 09:38:25,S03,P035,App,Card,4,Rs.840.69,0.0,6.0,,No,Completed,Premium,APPONLY,gift
ORD-0018269,20/01/2026,2026-01-20 12:10:44,S01,P108,Store,COD,2,INR 3914.86,15.0,2.0,3.9,N,Shipped,Regular,NONE,new|web
ORD-0018270,"Sep 10, 2026",10/09/2026 21:24:34,S22,P050,Store, upi ,2,5629.07,10.0,4.0,1.9,No,Completed,New,FESTIVE,sale|app
ORD-0018271,2025-05-27,2025-05-27 09:01:56,S13,P067,App,Card,1, 2858 ,15.0,3.0,4.9,No,Shipped,Regular,NONE,
ORD-0018272,16/12/2025,16/12/2025 15:42:00,S04,P018,web,Wallet,4,Rs.3332.73,15.0,,3.7,No,Shipped,Business,NONE,express
ORD-0018273,"Feb 01, 2025",2025-02-01 16:56:03,S04,P037,App,Card,4,INR 1985.24,0.0,4.0,,No,Cancelled,New,APPONLY,bulk|priority
ORD-0018274,2025-05-25,25/05/2025 13:29:09,S12,P114,web,COD,3,4110.68,10.0,4.0,4.5,No,Processing,Regular,SAVE5,gift
ORD-0018275,21/04/2026,2026-04-21 17:51:02,S10,P072, APP, upi ,3, 1720 ,20.0,9.0,3.8,No,Processing,Regular,NONE,bulk|priority
ORD-0018276,"Nov 04, 2025",04/11/2025 09:03:36,S22,P002,Store,Card,3,Rs.4332.22,15.0,3.0,4.1,No,Completed,Regular,NONE,gift|express
ORD-0018277,2025-05-04,2025-05-04 11:04:37,S13,P053,Web,Card,1,INR 1722.41,10.0,2.0,3.8,No,Completed,New,SAVE5,sale|app
ORD-0018278,27/07/2025,27/07/2025 12:08:44,S23,P002,App,Card,5,3901.19,20.0,3.0,5.0,No,Processing,Regular,NONE,
ORD-0018279,"Mar 16, 2025",2025-03-16 10:23:12,S05,P058,App,COD,1, 7332 ,10.0,5.0,,No,Completed,New,NONE,sale|app
ORD-0018280,2026-04-29,29/04/2026 14:07:40,S19,P049,Store,UPI,2,Rs.1974.28,5.0,-0.0,,No,Completed,Regular,NONE,gift
ORD-0018281,08/08/2026,2026-08-08 14:33:10,S02,P068,Web, upi ,1,INR 781.93,0.0,7.0,3.5,No,Completed,Regular,NONE,sale|app
ORD-0018282,"Mar 07, 2025",07/03/2025 21:07:59,S03,P015,App,COD,1,4039.25,5.0,0.0,2.8,No,Completed,Regular,FESTIVE,
ORD-0018283,2025-05-28,2025-05-28 14:47:15,S04,P028,Web,Card,1, 3265 ,5.0,2.0,,No,Completed ,New,BULK10,sale|app
ORD-0018284,16/06/2026,16/06/2026 18:35:02,S08,P024,STORE ,COD,4,Rs.3987.47,10.0,5.0,3.8,No,Completed,New,NONE,
ORD-0018285,"Jun 29, 2026",2026-06-29 09:14:11,S10,P100,STORE ,UPI,5,INR 2572.94,5.0,6.0,3.7,No,Shipped,Regular,APPONLY,
ORD-0018286,2026-04-21,21/04/2026 08:49:30,S05,P035, APP,UPI,4,934.89,15.0,4.0,3.2,No,Completed,Regular,NONE,sale|app
ORD-0018287,20/03/2026,2026-03-20 13:31:42,S02,P083,web,UPI,3, 3303 ,0.0,4.0,3.8,Y,Shipped,New,NONE,
ORD-0018288,"Jun 19, 2026",19/06/2026 12:35:25,S13,P057, WEB ,,4,Rs.3096.63,15.0,1.0,3.6,No,Completed,New,NONE,
ORD-0018289,2025-08-20,2025-08-20 20:55:19,S03,P042,App,UPI,3,INR 5745.27,0.0,1.0,5.0,N,CANCELLED,New,NONE,sale|app
ORD-0018290,09/07/2026,09/07/2026 14:52:11,S10,P107,Web,Wallet,1,258.96,30.0,4.0,4.5,No,Completed,Premium,NONE,sale|app
ORD-0018291,"Jul 04, 2026",2026-07-04 14:49:07,S08,P067,Store,Card,1, 2496 ,10.0,2.0,4.1,No,Completed,Premium,NONE,bulk|priority
ORD-0018292,2025-05-23,23/05/2025 19:54:53,S23,P051,STORE ,COD,1,Rs.2220.51,,7.0,,No,CANCELLED,Business,NONE,
ORD-0018293,15/02/2025,2025-02-15 20:06:44,S03,P004,Web, upi ,2,INR 2438.53,10.0,7.0,,N,Completed,Regular,FESTIVE,new|web
ORD-0018294,"Nov 20, 2025",20/11/2025 18:52:08,S06,P095,App,UPI,2,4469.83,10.0,4.0,3.9,No,Completed,Business,NONE,
ORD-0018295,2026-04-16,2026-04-16 14:07:09,S23,P070,Store,Card,3, 1789 ,15.0,2.0,4.4,Yes,Completed,Premium,SAVE5,gift
ORD-0018296,11/06/2026,11/06/2026 11:01:30,S21,P116,web,UPI,1,Rs.4888.05,5.0,7.0,3.9,No,Completed ,New,FESTIVE,express
ORD-0018297,"Mar 30, 2025",2025-03-30 08:29:21,S21,P097,Web,Card,4,INR 872.17,20.0,5.0,4.1,No,Shipped,New,NONE,gift|express
ORD-0018298,2025-08-22,22/08/2025 08:42:11,S09,P102,Web,Card,1,3475.09,5.0,1.0,,No,Completed ,Regular,BULK10,express
ORD-0018299,22/04/2026,2026-04-22 19:25:26,S10,P093, APP,Card,4, 1322 ,15.0,4.0,3.1,No,Shipped,Regular,NONE,gift|express
ORD-0018300,"Feb 07, 2025",07/02/2025 09:51:26,S21,P103,Store,Card,2,Rs.4093.24,0.0,7.0,3.1,No,Completed,Regular,NONE,
ORD-0018301,2026-03-25,2026-03-25 13:48:34,S04,P093,Web,Wallet,4,INR 1331.74,10.0,1.0,3.3,N,Completed,Regular,SAVE5,gift|express
ORD-0018302,30/06/2025,30/06/2025 15:02:47,S07,P096,App,UPI,1,4766.41,0.0,1.0,,No,Completed,Premium,FESTIVE,gift|express
ORD-0018303,"Jan 14, 2025",2025-01-14 15:46:16,S04,P084,STORE ,Card,5, 1077 ,20.0,5.0,3.6,No,Completed,Premium,SAVE5,express
ORD-0018304,2025-05-30,30/05/2025 09:15:42,S11,P014,STORE ,Card,3,Rs.2125.49,0.0,6.0,,No,Completed,Business,SAVE5,sale|app
ORD-0018305,05/04/2026,2026-04-05 15:19:43,S04,P031,App,Card,1,INR 5304.10,10.0,2.0,4.6,No,Shipped,Regular,SAVE5,sale|app
ORD-0018306,"Jun 24, 2026",24/06/2026 11:29:42,S10,P021,App,UPI,2,3074.37,30.0,1.0,3.4,No,Completed,Regular,NONE,new|web
ORD-0018307,2025-02-20,2025-02-20 12:46:55,S10,P120, APP,UPI,2, 737 ,10.0,4.0,4.4,Y,Processing,New,NONE,gift|express
ORD-0018308,15/10/2025,15/10/2025 19:29:12,S19,P033,Store, upi ,4,Rs.976.29,5.0,9.0,3.9,No,Completed ,New,NONE,
ORD-0018309,"May 05, 2025",2025-05-05 14:26:44,S07,P034,STORE ,COD,4,INR 3898.67,20.0,7.0,4.6,No,Processing,Regular,BULK10,new|web
ORD-0018310,2026-02-28,28/02/2026 13:37:01,S15,P081,Store,card,2,5199.78,15.0,3.0,2.8,Yes,Processing,Business,FESTIVE,gift|express
ORD-0018311,30/04/2026,2026-04-30 08:13:20,S14,P013,Store,Card,2, 4033 ,0.0,3.0,4.2,No,Completed,New,SAVE5,gift|express
ORD-0018312,"Aug 20, 2026",20/08/2026 21:56:43,S23,P051,Web,UPI,5,Rs.1627.07,0.0,6.0,1.9,No,Processing,New,SAVE5,new|web
ORD-0018313,2025-08-09,2025-08-09 16:18:55,S09,P073,Store,Card,3,INR 855.71,0.0,5.0,5.0,Yes,Shipped,New,NONE,express
ORD-0018314,05/07/2025,05/07/2025 18:35:06,S04,P061,Web,Card,3,6007.57,5.0,5.0,4.4,Yes,Completed,Regular,FESTIVE,sale|app
ORD-0018315,"Jul 12, 2025",2025-07-12 14:04:43,S03,P001,Web,Wallet,1, 3730 ,5.0,4.0,4.2,No,Completed ,Regular,BULK10,gift|express
ORD-0018316,2026-04-17,17/04/2026 11:42:23,S24,P098,STORE ,Wallet,1,Rs.912.30,0.0,0.0,5.0,No,Cancelled,Regular,NONE,sale|app
ORD-0018317,03/10/2025,2025-10-03 11:49:32,S08,P058, APP,COD,2,INR 6476.28,10.0,9.0,3.5,N,Completed,Regular,FESTIVE,bulk|priority
ORD-0018318,"Jan 15, 2025",15/01/2025 08:06:50,S03,P004,Store,COD,4,2450.33,0.0,2.0,4.1,No,Completed,New,FESTIVE,gift|express
ORD-0018319,2026-08-11,2026-08-11 20:26:51,S04,P007,STORE ,COD,2, 2149 ,15.0,6.0,,No,Completed,New,NONE,gift
ORD-0018320,06/03/2025,06/03/2025 15:22:24,S13,P104, WEB , upi ,1,Rs.5774.68,15.0,5.0,4.1,No,Shipped,Regular,NONE,
ORD-0018321,"Jul 30, 2026",2026-07-30 12:56:52,S13,P118,Store,Wallet,4,INR 5241.53,10.0,4.0,4.7,Yes,Completed,Premium,FESTIVE,bulk|priority
ORD-0018322,2025-04-11,11/04/2025 17:52:27,S05,P068, APP,Card,5,700.52,5.0,7.0,4.6,No,Completed,Regular,NONE,sale|app
ORD-0018323,30/11/2025,2025-11-30 09:48:13,S13,P081, WEB ,Card,1, 4596 ,0.0,4.0,4.2,No,Completed,New,NONE,gift|express
ORD-0018324,"Jul 13, 2025",13/07/2025 14:34:57,S12,P071,STORE ,Card,1,Rs.6047.98,0.0,4.0,4.1,No,Completed,Regular,NONE,bulk|priority
ORD-0018325,2026-03-02,2026-03-02 14:06:21,S04,P066,Store,Card,1,INR 4828.86,5.0,4.0,4.1,N,Completed,Regular,BULK10,gift
ORD-0018326,07/09/2025,07/09/2025 20:41:54,S19,P034,STORE ,COD,4,3173.85,0.0,4.0,4.5,Yes,Completed,Business,FESTIVE,
ORD-0018327,"Aug 16, 2025",2025-08-16 19:10:55,S02,P027,Store, upi ,3, 2406 ,10.0,0.0,3.1,No,Completed,New,NONE,
ORD-0018328,2025-10-23,23/10/2025 18:45:05,S12,P020,Web,UPI,3,Rs.612.96,30.0,4.0,5.0,No,Shipped,New,NONE,
ORD-0018329,25/08/2026,2026-08-25 11:38:42,S16,P010, APP,Card,3,INR 3859.03,20.0,2.0,,No,Completed,Regular,NONE,express
ORD-0018330,"Jun 02, 2025",02/06/2025 15:17:52,S21,P069,Store,COD,2,4266.72,30.0,1.0,4.1,No,Completed,New,SAVE5,sale|app
ORD-0018331,2025-05-17,2025-05-17 21:43:12,S06,P079, APP,COD,5, 1399 ,5.0,6.0,4.0,Yes,Completed ,Regular,NONE,new|web
ORD-0018332,11/02/2025,11/02/2025 08:15:29,S17,P102,Store,UPI,4,Rs.3315.80,10.0,2.0,4.7,No,Processing,New,NONE,
ORD-0018333,"Apr 03, 2026",2026-04-03 17:07:59,S14,P111,Store,UPI,4,INR 1154.26,15.0,2.0,4.0,No,Completed,Regular,NONE,express
ORD-0018334,2026-02-25,25/02/2026 12:44:47,S13,P091, APP,COD,1,4704.22,5.0,4.0,3.0,No,Completed,New,NONE,sale|app
ORD-0018335,13/01/2026,2026-01-13 18:23:20,S18,P090,Store,Card,1, 2871 ,0.0,3.0,5.0,Yes,Shipped,Business,SAVE5,express
ORD-0018336,"Jan 15, 2025",15/01/2025 14:55:21,S23,P096,Web,COD,2,Rs.4877.28,10.0,4.0,2.2,No,Shipped,New,NONE,gift
ORD-0018337,2026-05-06,2026-05-06 17:48:06,S14,P062,Web,Card,2,INR 5934.00,30.0,5.0,4.3,No,Completed,Business,APPONLY,express
ORD-0018338,17/05/2026,17/05/2026 11:30:57,S20,P041,web,Card,2,719.55,20.0,3.0,3.9,No,Completed,Regular,SAVE5,new|web
ORD-0018339,"Aug 09, 2026",2026-08-09 20:21:52,S19,P053,Store,Card,3, 1458 ,5.0,,4.8,No,Completed,Regular,FESTIVE,
ORD-0018340,2026-07-31,31/07/2026 19:43:47,S23,P076,Web,UPI,1,Rs.1082.00,5.0,,3.7,No,Shipped,New,APPONLY,
ORD-0018341,13/06/2025,2025-06-13 16:55:24,S18,P073,App,Card,1,INR 919.58,0.0,1.0,4.1,No,Completed,Regular,NONE,gift
ORD-0018342,"Mar 17, 2026",17/03/2026 13:56:26,S13,P068,Web,COD,1,707.45,15.0,4.0,5.0,No,Shipped,Business,NONE,
ORD-0018343,2025-09-07,2025-09-07 10:07:22,S13,P104,Web,UPI,4, 6678 ,0.0,8.0,4.5,No,Cancelled,New,FESTIVE,new|web
ORD-0018344,05/01/2026,05/01/2026 10:51:21,S23,P011,STORE ,UPI,4,Rs.1332.53,10.0,4.0,,No,Processing,Regular,FESTIVE,sale|app
